capability_id,kind,value,score,decision
FM-007,mobile,mobile/sahool_app/lib/screens/inventory_screen.dart,2,applied
FM-007,test,services/sahool-platform/tests/test_data_inventory.py,3,applied
FM-007,test,tests/architecture/test_generate_service_inventory.py,3,applied
FM-007,test,tests_v9/test_inventory_equipment.py,3,applied
FM-008,api,GET /api/v1/erp/reconciliations @ services/sahool-platform/api/routers/operational_truth.py:305,2,applied
FM-008,api,GET /api/v1/farm-ledger/erp-projection/{season_id} @ services/sahool-platform/api/routers/farm_operations_ledger.py:793,2,applied
FM-008,api,GET /health @ services/odoo-bridge/routers/health.py:31,3,applied
FM-008,api,GET /healthz @ services/odoo-bridge/routers/health.py:31,3,applied
FM-008,api,GET /readyz @ services/odoo-bridge/routers/health.py:41,3,applied
FM-008,api,GET /v1/config @ services/odoo-bridge/routers/catalog.py:33,3,applied
FM-008,api,GET /v1/erp/provider @ services/odoo-bridge/routers/catalog.py:17,5,applied
FM-008,api,GET /v1/logs @ services/odoo-bridge/routers/catalog.py:50,3,applied
FM-008,api,GET /v1/products @ services/odoo-bridge/routers/catalog.py:71,5,applied
FM-008,api,GET /v1/readyz/capabilities @ services/odoo-bridge/routers/health.py:76,3,applied
FM-008,api,GET /v1/suppliers @ services/odoo-bridge/routers/catalog.py:78,5,applied
FM-008,api,POST /api/v1/erp/reconciliations @ services/sahool-platform/api/routers/operational_truth.py:222,2,applied
FM-008,api,POST /v1/sync @ services/odoo-bridge/routers/sync.py:78,3,applied
FM-008,api,POST /v1/webhook/odoo @ services/odoo-bridge/routers/webhooks.py:21,3,applied
FM-008,service,services/odoo-bridge/main.py,10,applied
FM-008,test,services/odoo-bridge/test_erp_readiness_granular.py,5,applied
FM-008,test,services/odoo-bridge/test_odoo_bridge_router_decomposition_guard.py,3,applied
FM-008,test,services/sahool-platform/tests/test_c4_erp_projection_binding.py,3,applied
FM-008,test,tests_v9/test_c4_economics_erp_payment_boundary_guard.py,3,applied
FM-008,test,tests_v9/test_compose_odoo_db_separation.py,3,applied
FM-008,test,tests_v9/test_erp_bridge_alias_contract.py,3,applied
FM-008,test,tests_v9/test_erp_bridge_fail_closed.py,3,applied
FM-008,test,tests_v9/test_erp_bridge_healthcheck_guard.py,3,applied
FM-008,test,tests_v9/test_odoo_bridge_tenant_honesty.py,3,applied
FM-008,test,tests_v9/test_v9_odoo_rls_hardening_static.py,3,applied
GIS-001,api,DELETE /api/v1/gis/cloud-native/locks/{field_id} @ services/sahool-platform/api/routers/gis_cloud_native.py:628,2,applied
GIS-001,api,GET /api/v1/decisions/{decision_id}/agronomic-evidence @ services/sahool-platform/api/routers/decision_review.py:71,2,applied
GIS-001,api,GET /api/v1/fields/{field_id}/boundary-graph @ services/sahool-platform/api/routers/boundaries.py:265,2,applied
GIS-001,api,GET /api/v1/fields/{field_id}/geometry/history @ services/sahool-platform/api/routers/fields.py:1558,2,applied
GIS-001,api,GET /api/v1/learning/calibration-dataset @ services/sahool-platform/api/routers/decision_review.py:579,2,applied
GIS-001,api,GET /v1/learning/models/{model_id}/active-state @ services/decision-service/main.py:2390,2,applied
GIS-001,api,PATCH /api/v1/fields/{field_id}/boundary/review @ services/sahool-platform/api/routers/boundaries.py:36,2,applied
GIS-001,api,POST /api/v1/execution-requests/{execution_request_id}/verify-outcome @ services/sahool-platform/api/routers/decision_review.py:460,2,applied
GIS-001,api,POST /api/v1/fields/boundary-graph/rebuild @ services/sahool-platform/api/routers/boundaries.py:244,2,applied
GIS-001,api,POST /api/v1/fields/validate-geometry @ services/sahool-platform/api/routers/fields.py:3560,2,applied
GIS-001,api,POST /api/v1/fields/{field_id}/boundary/clean @ services/sahool-platform/api/routers/boundaries.py:181,2,applied
GIS-001,api,POST /api/v1/fields/{field_id}/boundary/score @ services/sahool-platform/api/routers/boundaries.py:79,2,applied
GIS-001,api,POST /api/v1/fields/{field_id}/geometry/revert/{revision} @ services/sahool-platform/api/routers/fields.py:1605,2,applied
GIS-001,api,POST /api/v1/gis/cloud-native/ai-boundary/plan @ services/sahool-platform/api/routers/gis_cloud_native.py:342,2,applied
GIS-001,api,POST /api/v1/gis/cloud-native/locks @ services/sahool-platform/api/routers/gis_cloud_native.py:592,2,applied
GIS-001,api,POST /api/v1/gis/cloud-native/phase6/boundaries/extract @ services/sahool-platform/api/routers/gis_cloud_native.py:672,2,applied
GIS-001,api,POST /api/v1/learning/activation-requests @ services/sahool-platform/api/routers/decision_review.py:729,2,applied
GIS-001,api,POST /api/v1/learning/activation-requests/{activation_request_id}/review @ services/sahool-platform/api/routers/decision_review.py:777,2,applied
GIS-001,api,POST /api/v1/learning/evaluation-runs @ services/sahool-platform/api/routers/decision_review.py:633,2,applied
GIS-001,api,POST /api/v1/learning/promotion-decisions @ services/sahool-platform/api/routers/decision_review.py:684,2,applied
GIS-001,api,POST /api/v1/outcomes/{outcome_id}/learning-attribution @ services/sahool-platform/api/routers/decision_review.py:523,2,applied
GIS-001,api,POST /v1/fields/{field_id}/geometry/versions @ services/raster-service/routers/fields.py:695,2,applied
GIS-001,api,POST /v1/learning/activation-commands/{activation_command_id}/claim @ services/decision-service/main.py:2193,2,applied
GIS-001,api,POST /v1/learning/activation-commands/{activation_command_id}/receipt @ services/decision-service/main.py:2234,2,applied
GIS-001,api,POST /v1/learning/activation-receipts/{activation_receipt_id}/rollback-command @ services/decision-service/main.py:2280,2,applied
GIS-001,api,POST /v1/learning/activation-receipts/{activation_receipt_id}/rollout-plan @ services/decision-service/main.py:2461,2,applied
GIS-001,api,POST /v1/learning/activation-receipts/{activation_receipt_id}/verification @ services/decision-service/main.py:2422,2,applied
GIS-001,api,POST /v1/learning/activation-requests/{activation_request_id}/review @ services/decision-service/main.py:2143,2,applied
GIS-001,api,POST /v1/learning/monitoring-snapshots @ services/decision-service/main.py:2498,2,applied
GIS-001,api,POST /v1/learning/reconcile-evidence @ services/decision-service/main.py:2791,2,applied
GIS-001,api,POST /v1/learning/retraining-requests @ services/decision-service/main.py:2534,2,applied
GIS-001,api,POST /v1/learning/retraining-requests/{retraining_request_id}/dispatch-receipt @ services/decision-service/main.py:2696,2,applied
GIS-001,api,POST /v1/learning/rollback-commands/{rollback_command_id}/claim @ services/decision-service/main.py:2317,2,applied
GIS-001,api,POST /v1/learning/rollback-commands/{rollback_command_id}/receipt @ services/decision-service/main.py:2353,2,applied
GIS-001,api,POST /v1/learning/rollout-plans/{rollout_plan_id}/receipt @ services/decision-service/main.py:2655,2,applied
GIS-001,api,POST /v1/learning/runtime-schedules @ services/decision-service/main.py:2744,2,applied
GIS-001,mobile,mobile/sahool_app/lib/models/canonical_field_geometry.dart,2,applied
GIS-001,service,services/field-management-service/main.py,10,applied
GIS-001,test,services/decision-service/tests/test_wx11_6_registry_activation_boundary.py,3,applied
GIS-001,test,services/indicators-service/tests/test_indicators_service_honest_boundary.py,3,applied
GIS-001,test,services/sahool-platform/tests/test_agri_polygon_area.py,3,applied
GIS-001,test,services/sahool-platform/tests/test_boundary_confidence.py,3,applied
GIS-001,test,services/sahool-platform/tests/test_drift_geometry.py,3,applied
GIS-001,test,services/sahool-platform/tests/test_field_boundary_contracts.py,3,applied
GIS-001,test,services/sahool-platform/tests/test_field_boundary_graph.py,3,applied
GIS-001,test,services/sahool-platform/tests/test_field_boundary_pipeline.py,3,applied
GIS-001,test,services/sahool-platform/tests/test_p1_raster_boundary_guard.py,3,applied
GIS-001,test,services/sahool-platform/tests/test_p1_weather_boundary_guard.py,3,applied
GIS-001,test,services/sahool-platform/tests/test_p4_decision_boundary_extraction_guard.py,3,applied
GIS-001,test,services/sahool-platform/tests/test_spatial_geometry_integrity.py,3,applied
GIS-001,test,services/sahool-platform/tests/test_wind_geometry.py,3,applied
GIS-001,test,services/vegetation-analysis-service/test_platform_field_catalog_boundary.py,3,applied
GIS-001,test,services/vegetation-analysis-service/test_raster_bundle_boundary.py,3,applied
GIS-001,test,tests_v9/test_c4_economics_erp_payment_boundary_guard.py,3,applied
GIS-001,test,tests_v9/test_canonical_boundary.py,3,applied
GIS-001,test,tests_v9/test_canonical_field_geometry_contract.py,3,applied
GIS-001,test,tests_v9/test_decision_review_boundary_guard.py,3,applied
GIS-001,test,tests_v9/test_field_boundary_adapters_v59_1.py,3,applied
GIS-001,test,tests_v9/test_field_boundary_ai_v59.py,3,applied
GIS-001,test,tests_v9/test_field_boundary_backends_v59_5.py,3,applied
GIS-001,test,tests_v9/test_field_geometry_history_append_only_v39_5.py,3,applied
GIS-001,test,tests_v9/test_field_geometry_save_guard_20260703.py,3,applied
GIS-001,test,tests_v9/test_field_workspace_closure_workflow_declares_its_boundary.py,3,applied
GIS-001,test,tests_v9/test_fields_geometry_integrity_v39_5.py,3,applied
GIS-001,test,tests_v9/test_gis_multipolygon_geometry_versioning.py,3,applied
GIS-001,test,tests_v9/test_physical_effect_boundary_guard.py,3,applied
GIS-001,test,tests_v9/test_rag_direct_qdrant_boundary_guard.py,3,applied
GIS-001,test,tests_v9/test_rag_operational_boundary_guard.py,3,applied
GIS-001,test,tests_v9/test_sam2_polygon_cleaning_20260702.py,3,applied
GIS-001,test,tests_v9/test_sam2_polygon_postprocessing_20260703.py,3,applied
GIS-001,test,tests_v9/test_segmentation_boundary_metadata_contract_20260703.py,3,applied
GIS-001,test,tests_v9/test_weather_polygon_worker.py,3,applied
GIS-002,api,GET /api/v1/evidence/map @ services/sahool-platform/api/routers/evidence_map.py:87,2,applied
GIS-002,api,GET /api/v1/fields/{field_id}/yield-map-records @ services/sahool-platform/api/routers/yield_map_ingestion.py:290,2,applied
GIS-002,api,GET /api/v1/fields/{field_id}/yield-maps/ingestions @ services/sahool-platform/api/routers/yield_map_ingestion.py:256,2,applied
GIS-002,api,GET /api/v1/indicators/map-layers @ services/sahool-platform/api/routers/indicators.py:47,4,applied
GIS-002,api,GET /api/v1/weather/layers @ services/sahool-platform/api/routers/weather.py:2101,2,applied
GIS-002,api,GET /v1/info/{layer_id} @ services/raster-service/routers/observability.py:241,3,applied
GIS-002,api,GET /v1/layers/{layer_id}/tilejson @ services/raster-service/routers/tiles.py:37,5,applied
GIS-002,api,GET /v1/tiles/{layer_id}/{z}/{x}/{y}.png @ services/raster-service/routers/tiles.py:23,3,applied
GIS-002,api,POST /api/v1/fields/{field_id}/yield-maps/ingestions @ services/sahool-platform/api/routers/yield_map_ingestion.py:85,2,applied
GIS-002,api,POST /api/v1/gis/cloud-native/phase6/prescriptions/generate @ services/sahool-platform/api/routers/gis_cloud_native.py:707,2,applied
GIS-002,api,POST /api/v1/gis/cloud-native/phase6/profitability-map @ services/sahool-platform/api/routers/gis_cloud_native.py:728,2,applied
GIS-002,mobile,mobile/sahool_app/lib/widgets/offline_field_map.dart,2,applied
GIS-002,service,services/raster-service/main.py,10,applied
GIS-002,test,services/gis-workflow-service/tests/test_map_layout.py,3,applied
GIS-002,test,services/gis-workflow-service/tests/test_publication_map_render.py,3,applied
GIS-002,test,services/raster-service/test_raster_map_deep_hardening_static.py,3,applied
GIS-002,test,services/sahool-platform/tests/test_crop_intelligence_knowledge_layer.py,3,applied
GIS-002,test,services/sahool-platform/tests/test_map_layer.py,5,applied
GIS-002,test,services/sahool-platform/tests/test_recommendation_indicator_map_stays_numeric.py,3,applied
GIS-002,test,services/sahool-platform/tests/test_ui11_ui13_map_workspace_progress_guard.py,3,applied
GIS-002,test,services/sahool-platform/tests/test_weather_engine_agronomic_risk_layers.py,3,applied
GIS-002,test,services/sahool-platform/tests/test_weather_engine_disease_window_layers.py,3,applied
GIS-002,test,services/sahool-platform/tests/test_yield_map_ingestion.py,3,applied
GIS-002,test,tests_v9/test_a6_print_map.py,3,applied
GIS-002,test,tests_v9/test_evidence_map_shape.py,3,applied
GIS-002,test,tests_v9/test_layer_evict_v30_9.py,3,applied
GIS-002,test,tests_v9/test_service_map_image_pin_parity.py,3,applied
GIS-002,test,tests_v9/test_soil_layer_v31_7.py,3,applied
GIS-002,test,tests_v9/test_terrain_layers_v31_6.py,3,applied
GIS-002,test,tests_v9/test_v215_yield_map_ingestion_static.py,3,applied
GIS-003,api,GET /api/v1/fields/{field_id}/terrain @ services/sahool-platform/api/routers/fields.py:1090,2,applied
GIS-003,api,GET /v1/elevation/hillshade/{z}/{x}/{y}.png @ services/raster-service/routers/terrain_tiles.py:73,5,applied
GIS-003,api,GET /v1/fields/{field_id}/contours.geojson @ services/raster-service/routers/terrain_tiles.py:156,3,applied
GIS-003,api,GET /v1/fields/{field_id}/soil/terrain-derivatives @ services/soil-service/routers/p2_products.py:146,2,applied
GIS-003,api,GET /v1/fields/{field_id}/terrain @ services/raster-service/routers/fields.py:1549,3,applied
GIS-003,api,GET /v1/imagery/dem @ services/raster-service/routers/imagery_search.py:186,3,applied
GIS-003,api,GET /v1/slope/{z}/{x}/{y}.png @ services/raster-service/routers/terrain_tiles.py:87,5,applied
GIS-003,api,GET /v1/terrain/status @ services/raster-service/routers/terrain_tiles.py:45,3,applied
GIS-003,api,GET /v1/terrain/tilejson @ services/raster-service/routers/terrain_tiles.py:101,3,applied
GIS-003,api,POST /v1/fields/{field_id}/soil/terrain-derivatives @ services/soil-service/routers/p2_products.py:69,2,applied
GIS-003,api,POST /v1/terrain/slope @ services/raster-service/routers/analysis.py:135,5,applied
GIS-003,service,services/raster-service/main.py,10,applied
GIS-003,test,services/raster-service/test_field_terrain.py,3,applied
GIS-003,test,services/raster-service/test_terrain_render.py,3,applied
GIS-003,test,services/sahool-platform/tests/test_dem_enrichment.py,3,applied
GIS-003,test,tests_v9/test_dem_quality_and_registry_v63_6.py,3,applied
GIS-003,test,tests_v9/test_field_terrain_foundation_v31_2.py,3,applied
GIS-003,test,tests_v9/test_terrain_layers_v31_6.py,3,applied
GIS-003,test,tests_v9/test_terrain_soil_compose_provisioning.py,3,applied
GIS-003,test,tests_v9/test_terrain_source_resolver.py,3,applied
GIS-004,api,GET /v1/fields/{field_id}/soil/soilgrids-spatial @ services/soil-service/routers/p1_products.py:141,2,applied
GIS-004,api,POST /v1/fields/{field_id}/soil/soilgrids-spatial @ services/soil-service/routers/p1_products.py:35,2,applied
GIS-004,service,services/raster-service/main.py,10,applied
GIS-004,test,services/sahool-platform/tests/test_spatial_geometry_integrity.py,3,applied
GIS-004,test,tests_v9/test_geospatial.py,3,applied
GIS-004,test,tests_v9/test_spatial_e2e_smoke.py,3,applied
INT-001,api,GET /v1/ecosystem/sdk/manifest @ services/sahool-platform/api/phase12_marketplace_ecosystem.py:185,3,applied
INT-001,service,services/sahool-platform/api/main.py,10,applied
INT-002,service,services/sahool-platform/api/main.py,10,applied
INT-002,test,tests_v9/test_event_bus_invariants.py,5,applied
INT-002,test,tests_v9/test_h2_nats_publishers_flag.py,3,applied
INT-002,test,tests_v9/test_nats_publisher_coverage.py,3,applied
INT-003,api,POST /v1/phase9/autonomy/iot/dispatch/preview @ services/sahool-platform/api/phase9_autonomous_farm_os.py:217,2,applied
INT-003,api,POST /v1/phase9/autonomy/iot/dispatch/simulate @ services/sahool-platform/api/phase9_autonomous_farm_os.py:230,2,applied
INT-003,api,POST /v1/phase9/autonomy/iot/telemetry/verify @ services/sahool-platform/api/phase9_autonomous_farm_os.py:251,2,applied
INT-003,service,services/actuator-service/main.py,10,applied
INT-003,test,services/sahool-platform/tests/test_sensor_intake.py,3,applied
INT-003,test,tests/runtime/test_phase9_iot_execution_runtime.py,3,applied
INT-003,test,tests_v9/test_iot_devices.py,3,applied
INT-003,test,tests_v9/test_mqtt_anonymous_off_guard.py,3,applied
INT-003,test,tests_v9/test_sensor_confidence_shape.py,3,applied
IRR-001,service,services/sahool-platform/api/main.py,10,applied
IRR-001,test,services/sahool-platform/tests/test_canonical_well_capability.py,3,applied
IRR-002,api,POST /v1/soil/irrigation-water/samples @ services/soil-service/routers/p1_products.py:128,2,applied
IRR-002,service,services/sahool-platform/api/main.py,10,applied
IRR-003,service,services/sahool-platform/api/main.py,10,applied
IRR-003,test,tests_v9/test_h51_field_source_binding_pg.py,3,applied
IRR-004,api,POST /api/v1/water-balance @ services/sahool-platform/api/routers/water_balance.py:66,5,applied
IRR-004,service,services/sahool-platform/api/main.py,10,applied
IRR-004,test,services/sahool-platform/tests/test_irrigation_depletion_trigger.py,3,applied
IRR-004,test,services/sahool-platform/tests/test_irrigation_depletion_wiring_guard.py,3,applied
IRR-004,test,services/sahool-platform/tests/test_water_balance.py,5,applied
IRR-004,test,tests_v9/test_h5_water_balance_auto.py,5,applied
IRR-005,api,GET /api/v1/recommendations/engines @ services/sahool-platform/api/routers/recommendations.py:303,3,applied
IRR-005,api,GET /api/v1/recommendations/{rec_id} @ services/sahool-platform/api/routers/recommendations.py:563,3,applied
IRR-005,api,GET /api/v1/weather/action-recommendation @ services/sahool-platform/api/routers/weather.py:2584,3,applied
IRR-005,api,POST /api/v1/fields/{field_id}/irrigation-recommendation @ services/sahool-platform/api/routers/irrigation_recommendation.py:245,7,applied
IRR-005,api,POST /api/v1/fields/{field_id}/irrigation/mpc/hourly-recommendation @ services/sahool-platform/api/routers/irrigation_mpc.py:500,3,applied
IRR-005,api,POST /api/v1/fields/{field_id}/irrigation/mpc/recommendation @ services/sahool-platform/api/routers/irrigation_mpc.py:320,3,applied
IRR-005,api,POST /api/v1/irrigation-recommendation @ services/sahool-platform/api/routers/irrigation_recommendation.py:169,7,applied
IRR-005,api,POST /api/v1/recommendations/outcomes @ services/sahool-platform/api/routers/recommendations.py:441,3,applied
IRR-005,api,POST /api/v1/weather/recommendations/from-operation-plan @ services/sahool-platform/api/routers/weather.py:2913,3,applied
IRR-005,api,POST /api/v1/work-orders/from-recommendation @ services/sahool-platform/api/routers/agro_intelligence.py:303,3,applied
IRR-005,api,POST /v1/recommendation-outcomes @ services/decision-service/main.py:954,2,applied
IRR-005,service,services/sahool-platform/api/main.py,10,applied
IRR-005,test,services/decision-service/tests/test_s5_exec_01_recommendation_outcomes_compat.py,3,applied
IRR-005,test,services/decision-service/tests/test_s5_exec_01_recommendation_outcomes_preflight.py,3,applied
IRR-005,test,services/sahool-platform/tests/test_field_irrigation_recommendation_endpoint.py,7,applied
IRR-005,test,services/sahool-platform/tests/test_irrigation_mpc_hourly_recommendation_route.py,3,applied
IRR-005,test,services/sahool-platform/tests/test_p1_4_recommendation_to_learning_lineage_e2e.py,3,applied
IRR-005,test,services/sahool-platform/tests/test_recommendation_bridge.py,3,applied
IRR-005,test,services/sahool-platform/tests/test_recommendation_engine.py,3,applied
IRR-005,test,services/sahool-platform/tests/test_recommendation_indicator_map_stays_numeric.py,3,applied
IRR-005,test,services/sahool-platform/tests/test_recommendation_log.py,3,applied
IRR-005,test,services/sahool-platform/tests/test_recommendation_registry.py,3,applied
IRR-005,test,services/sahool-platform/tests/test_recommendation_replay.py,3,applied
IRR-005,test,services/sahool-platform/tests/test_s5_exec_01_recommendation_outcome_cutover.py,3,applied
IRR-005,test,services/sahool-platform/tests/test_work_order_from_recommendation.py,3,applied
IRR-005,test,tests_v9/test_irrigation_recommendation_policy.py,7,applied
IRR-005,test,tests_v9/test_recommendation_enriched_passthrough.py,3,applied
IRR-005,test,tests_v9/test_v152_recommendation_feedback_deprecation_static.py,3,applied
IRR-006,api,DELETE /api/v1/irrigation/schedules/{schedule_id} @ services/sahool-platform/api/routers/irrigation.py:357,3,applied
IRR-006,api,POST /api/v1/irrigation/schedules @ services/sahool-platform/api/routers/irrigation.py:236,3,applied
IRR-006,api,POST /v1/fields/{field_id}/post-execution-observations @ services/vegetation-analysis-service/routers/outcomes.py:45,2,applied
IRR-006,api,POST /v1/learning/runtime-schedules @ services/decision-service/main.py:2744,2,applied
IRR-006,service,services/sahool-platform/api/main.py,10,applied
IRR-006,test,tests_v9/test_irrigation_schedule_conflict_v29_5_op.py,7,applied
IRR-007,api,GET /api/v1/commands/{command_id} @ services/sahool-platform/api/routers/commands.py:31,3,applied
IRR-007,api,GET /health @ services/actuator-service/routers/health.py:20,3,applied
IRR-007,api,GET /healthz @ services/actuator-service/routers/health.py:20,3,applied
IRR-007,api,GET /readyz @ services/actuator-service/routers/health.py:32,3,applied
IRR-007,api,GET /v1/agent/actuator-audit @ services/supervisor-agent/routers/agent.py:185,2,applied
IRR-007,api,GET /v1/commands @ services/actuator-service/routers/commands.py:74,3,applied
IRR-007,api,GET /v1/idempotency/metrics @ services/actuator-service/routers/metrics.py:18,3,applied
IRR-007,api,POST /api/v1/irrigation/valves @ services/sahool-platform/api/routers/irrigation.py:100,3,applied
IRR-007,api,POST /api/v1/irrigation/valves/{valve_id}/state @ services/sahool-platform/api/routers/irrigation.py:179,3,applied
IRR-007,api,POST /api/v1/learning/activation-commands/{activation_command_id}/claim @ services/sahool-platform/api/routers/decision_review.py:831,3,applied
IRR-007,api,POST /api/v1/learning/activation-commands/{activation_command_id}/receipt @ services/sahool-platform/api/routers/decision_review.py:868,3,applied
IRR-007,api,POST /api/v1/learning/activation-receipts/{activation_receipt_id}/rollback-command @ services/sahool-platform/api/routers/decision_review.py:900,3,applied
IRR-007,api,POST /api/v1/portfolio/command @ services/sahool-platform/api/routers/portfolio_command.py:70,3,applied
IRR-007,api,POST /v1/command @ services/actuator-service/routers/commands.py:25,5,applied
IRR-007,api,POST /v1/learning/activation-commands/{activation_command_id}/claim @ services/decision-service/main.py:2193,2,applied
IRR-007,api,POST /v1/learning/activation-commands/{activation_command_id}/receipt @ services/decision-service/main.py:2234,2,applied
IRR-007,api,POST /v1/learning/activation-receipts/{activation_receipt_id}/rollback-command @ services/decision-service/main.py:2280,2,applied
IRR-007,api,POST /v1/learning/rollback-commands/{rollback_command_id}/claim @ services/decision-service/main.py:2317,2,applied
IRR-007,api,POST /v1/learning/rollback-commands/{rollback_command_id}/receipt @ services/decision-service/main.py:2353,2,applied
IRR-007,api,POST /v1/phase9/autonomy/verify-loop @ services/sahool-platform/api/phase9_autonomous_farm_os.py:207,3,applied
IRR-007,service,services/actuator-service/main.py,10,applied
IRR-007,service,services/sahool-platform/api/main.py,10,applied
IRR-007,test,services/actuator-service/test_actuator_router_decomposition_guard.py,3,applied
IRR-007,test,services/actuator-service/test_actuator_safety.py,3,applied
IRR-007,test,services/actuator-service/test_dedup_compensation.py,3,applied
IRR-007,test,services/actuator-service/test_dispatch_bridge.py,3,applied
IRR-007,test,services/sahool-platform/tests/test_actuator_command.py,5,applied
IRR-007,test,services/sahool-platform/tests/test_command_dispatcher.py,3,applied
IRR-007,test,tests_v9/actuator_route_source.py,2,applied
IRR-007,test,tests_v9/test_actuator_idempotency.py,3,applied
IRR-007,test,tests_v9/test_actuator_mode.py,3,applied
IRR-007,test,tests_v9/test_command_dispatch_race_v65.py,3,applied
IRR-007,test,tests_v9/test_command_event_causality_live_gate_contract.py,3,applied
IRR-007,test,tests_v9/test_command_store_behavior_v66.py,3,applied
IRR-007,test,tests_v9/test_container_command_path_guard.py,3,applied
IRR-007,test,tests_v9/test_firmware_valve_safety.py,3,applied
IRR-007,test,tests_v9/test_helm_migration_command_valid_20260705.py,3,applied
IRR-007,test,tests_v9/test_manual_command_killswitch_scope.py,3,applied
IRR-007,test,tests_v9/test_portfolio_command_shape.py,3,applied
IRR-007,test,tests_v9/test_rls_instructions_do_not_teach_a_command_line_password.py,3,applied
IRR-008,service,services/decision-service/main.py,10,applied
IRR-008,service,services/sahool-platform/api/main.py,10,applied
IRR-009,api,GET /api/v1/crop-cards/variety/{variety_id}/salinity-suitability @ services/sahool-platform/api/routers/crop_cards.py:83,3,applied
IRR-009,api,GET /v1/fields/{field_id}/soil/salinity-assessment @ services/soil-service/routers/p2_products.py:160,2,applied
IRR-009,api,POST /api/v1/salinity/assess @ services/sahool-platform/api/routers/salinity.py:30,3,applied
IRR-009,api,POST /v1/fields/{field_id}/soil/salinity-assessment @ services/soil-service/routers/p2_products.py:107,2,applied
IRR-009,api,POST /v1/salinity/calibrate @ services/raster-service/routers/analysis.py:175,2,applied
IRR-009,api,POST /v1/salinity/classify @ services/raster-service/routers/analysis.py:168,2,applied
IRR-009,api,POST /v1/sar/rvi @ services/raster-service/routers/analysis.py:111,2,applied
IRR-009,service,services/sahool-platform/api/main.py,10,applied
IRR-009,test,services/sahool-platform/tests/test_fao56_dual_kc_salinity_validation.py,3,applied
IRR-009,test,services/sahool-platform/tests/test_h5_salinity_ecw_binding.py,3,applied
IRR-009,test,services/sahool-platform/tests/test_salinity_capability_contract.py,3,applied
IRR-009,test,tests_v9/test_canonical_salinity.py,3,applied
IRR-009,test,tests_v9/test_canonical_salinity_contract_truth.py,3,applied
IRR-009,test,tests_v9/test_canonical_salinity_state.py,3,applied
IRR-009,test,tests_v9/test_h5_api_salinity.py,3,applied
IRR-009,test,tests_v9/test_irrigation_salinity_ks.py,3,applied
IRR-009,test,tests_v9/test_recommendations_salinity_feed.py,3,applied
IRR-009,test,tests_v9/test_salinity_decision.py,3,applied
IRR-009,test,tests_v9/test_sar_rvi.py,3,applied
IRR-010,api,GET /v1/fields/{field_id}/soil/drainage-assessment @ services/soil-service/routers/p3_products.py:180,2,applied
IRR-010,api,POST /v1/fields/{field_id}/soil/drainage-assessment @ services/soil-service/routers/p3_products.py:94,2,applied
IRR-010,service,services/sahool-platform/api/main.py,10,applied
OPS-001,api,GET /api/v1/tasks @ services/sahool-platform/api/routers/tasks.py:37,3,applied
OPS-001,api,PATCH /api/v1/tasks/{task_id} @ services/sahool-platform/api/routers/tasks.py:87,5,applied
OPS-001,api,POST /api/v1/weather/tasks/from-operation-plan @ services/sahool-platform/api/routers/weather.py:2812,5,applied
OPS-001,mobile,mobile/sahool_app/lib/screens/tasks_screen.dart,2,applied
OPS-001,service,services/sahool-platform/api/main.py,10,applied
OPS-001,test,tests_v9/test_tasks_endpoints.py,3,applied
OPS-002,api,POST /api/v1/work-orders/from-recommendation @ services/sahool-platform/api/routers/agro_intelligence.py:303,5,applied
OPS-002,service,services/sahool-platform/api/main.py,10,applied
OPS-002,test,services/sahool-platform/tests/test_work_order.py,5,applied
OPS-002,test,services/sahool-platform/tests/test_work_order_from_recommendation.py,5,applied
OPS-002,test,tests_v9/test_work_order_persist_emit.py,5,applied
OPS-002,test,tests_v9/test_work_orders_migration.py,5,applied
OPS-003,api,GET /api/v1/scouting/pins @ services/sahool-platform/api/routers/scouting.py:78,2,applied
OPS-003,api,GET /api/v1/scouting/taxonomy @ services/sahool-platform/api/routers/scouting.py:114,2,applied
OPS-003,api,GET /healthz @ services/scout-ingest-service/main.py:178,2,applied
OPS-003,api,GET /internal/field-forms/download @ services/scout-ingest-service/field_forms_api.py:393,2,applied
OPS-003,api,GET /internal/scouting/external-observations @ services/scout-ingest-service/main.py:216,4,applied
OPS-003,api,GET /internal/seasons @ services/scout-ingest-service/season_api.py:478,2,applied
OPS-003,api,GET /internal/seasons/{season_id}/detail @ services/scout-ingest-service/season_api.py:668,2,applied
OPS-003,api,GET /internal/seasons/{season_id}/logbook @ services/scout-ingest-service/season_api.py:368,2,applied
OPS-003,api,GET /readyz @ services/scout-ingest-service/main.py:183,2,applied
OPS-003,api,PATCH /internal/seasons/{season_id} @ services/scout-ingest-service/season_api.py:264,2,applied
OPS-003,api,POST /internal/field-forms/assignments @ services/scout-ingest-service/field_forms_api.py:361,2,applied
OPS-003,api,POST /internal/field-forms/definitions @ services/scout-ingest-service/field_forms_api.py:195,2,applied
OPS-003,api,POST /internal/field-forms/definitions/{code}/versions @ services/scout-ingest-service/field_forms_api.py:230,2,applied
OPS-003,api,POST /internal/field-forms/submissions @ services/scout-ingest-service/field_forms_api.py:465,2,applied
OPS-003,api,POST /internal/field-forms/versions/{version_id}/publish @ services/scout-ingest-service/field_forms_api.py:278,2,applied
OPS-003,api,POST /internal/field-forms/versions/{version_id}/retire @ services/scout-ingest-service/field_forms_api.py:327,2,applied
